version_uri	date	author	author_ar	book	title	title_ar	ed_info	id	status	tok_length	local_path	tags	tags_ar	char_length
0748Dhahabi.TadhkiraHuffaz.Shamela0001583-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.TadhkiraHuffaz	Tadhkira Huffaz	تذكرة الحفاظ	دار الكتب العلمية بيروت-لبنان	Shamela0001583	sec	323567	data/0748Dhahabi/0748Dhahabi.TadhkiraHuffaz/0748Dhahabi.TadhkiraHuffaz.Shamela0001583-ara1	BIO;CENT0800;COL;PPE;_HADITH;_SUNNI;_TABAQAT;_TARAJIM;_THIQAT;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	التراجم والطبقات	1324945
0748Dhahabi.TadhkiraHuffaz.Shia003279Vols-ara1	748	Dhahabi	الذهبي	0748Dhahabi.TadhkiraHuffaz	Tadhkira Huffaz	تذكرة الحفاظ		Shia003279Vols	sec	329451	data/0748Dhahabi/0748Dhahabi.TadhkiraHuffaz/0748Dhahabi.TadhkiraHuffaz.Shia003279Vols-ara1	BIO;CENT0800;COL;PPE;_HADITH;_SUNNI;_TABAQAT;_TARAJIM;_THIQAT;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	أهم مصادر رجال الحديث عند السنة	1347047
0748Dhahabi.TalkhisMawducatIbnJawzi.JK005018-ara1	748	Dhahabi	الذهبي;شمس الدين محمد بن أحمد بن عثمان الذهبي	0748Dhahabi.TalkhisMawducatIbnJawzi	Talkhis Mawducat Ibn Jawzi	تلخيص كتاب الموضوعات لابن الجوزي;تلخيص كتاب الموضوعات	أبو تميم ياسر بن إبراهيم بن محمد;الرياض;1419 هـ - 1998م;مكتبة الرشد	JK005018	pri	48784	data/0748Dhahabi/0748Dhahabi.TalkhisMawducatIbnJawzi/0748Dhahabi.TalkhisMawducatIbnJawzi.JK005018-ara1	CENT0800;_CILAL;_DACIF;_HADITH;_MAWDUC;_SUALAT;GAL@nodata	الضعيفة :: كتب الأحاديث الضعيفة والموضوعة	187328
0748Dhahabi.TalkhisMawducatIbnJawzi.Shamela0006068-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.TalkhisMawducatIbnJawzi	Talkhis Mawducat Ibn Jawzi	تلخيص كتاب الموضوعات لابن الجوزي	أبو تميم ياسر بن إبراهيم بن محمد;مكتبة الرشد - الرياض	Shamela0006068	sec	48773	data/0748Dhahabi/0748Dhahabi.TalkhisMawducatIbnJawzi/0748Dhahabi.TalkhisMawducatIbnJawzi.Shamela0006068-ara1	CENT0800;_CILAL;_DACIF;_HADITH;_MAWDUC;_SUALAT;GAL@nodata	العلل والسؤالات	187279
0748Dhahabi.TamassukBiSunan.JK009393-ara1	748	Dhahabi	الذهبي;أبو عبد الله محمد بن أحمد بن عثمان الذهبي	0748Dhahabi.TamassukBiSunan	Tamassuk Bi Sunan	جزء في التمسك بالسنن;جزء في التمسك في السنن	جمال عزون;الرياض / السعودية;1424ه - 2003م;مكتبة العارف	JK009393	sec	2841	data/0748Dhahabi/0748Dhahabi.TamassukBiSunan/0748Dhahabi.TamassukBiSunan.JK009393-ara1	CENT0800;_HADITH;_TARAJIM;GAL@nodata	كتب الحديث النبوي الشريف وتراجم الرواة :: مجموعات ومنتخبات حديثية	12215
0748Dhahabi.TamassukBiSunan.Shamela0010321-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.TamassukBiSunan	Tamassuk Bi Sunan	التمسك بالسنن والتحذير من البدع (السنة 27 - - العددان103 - 104)	محمد باكريم محمد باعبد الله;الجامعة الإسلامية بالمدينة المنورة	Shamela0010321	pri	8280	data/0748Dhahabi/0748Dhahabi.TamassukBiSunan/0748Dhahabi.TamassukBiSunan.Shamela0010321-ara1	CENT0800;_CAQAID;GAL@nodata	العقيدة	36127
0748Dhahabi.TanqihTahqiq.JK007039-ara1	748	Dhahabi	شمس الدين محمد بن أحمد بن عثمان الذهبي	0748Dhahabi.TanqihTahqiq	Tanqih Tahqiq	تنقيح في أحاديث التعليق;تنقيح التحقيق في أحاديث التعليق	مصطفى أبو الغيط عبد الحي عجيب;الرياض;1421هـ-2000م;دار الوطن	JK007039	sec	122695	data/0748Dhahabi/0748Dhahabi.TanqihTahqiq/0748Dhahabi.TanqihTahqiq.JK007039-ara1	CENT0800;_HADITH;_SUNNI;_TAKHRIJ;_TARAJIM;GAL@nodata	التخريج :: كتب التخريج :: كتب الحديث النبوي الشريف وتراجم الرواة	467397
0748Dhahabi.TanqihTahqiq.Shamela0022848-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.TanqihTahqiq	Tanqih Tahqiq	تنقيح التحقيق في أحاديث التعليق	مصطفى أبو الغيط عبد الحي عجيب;دار الوطن - الرياض	Shamela0022848	pri	122740	data/0748Dhahabi/0748Dhahabi.TanqihTahqiq/0748Dhahabi.TanqihTahqiq.Shamela0022848-ara1	CENT0800;_HADITH;_SUNNI;_TAKHRIJ;_TARAJIM;GAL@nodata	كتب التخريج والزوائد	467578
0748Dhahabi.TanqihTahqiq.Shia002211Vols-ara1	748	Dhahabi	الذهبي	0748Dhahabi.TanqihTahqiq	Tanqih Tahqiq	تنقيح التحقيق في أحاديث التعليق	مصطفى أبو الغيط عبد الحي عجيب;1421 - 2000م	Shia002211Vols	sec	122698	data/0748Dhahabi/0748Dhahabi.TanqihTahqiq/0748Dhahabi.TanqihTahqiq.Shia002211Vols-ara1	CENT0800;_HADITH;_SUNNI;_TAKHRIJ;_TARAJIM;GAL@nodata	مصادر الحديث السنية ـ القسم العام	467560
0748Dhahabi.TarikhIslam.JK007088-ara1	748	Dhahabi	شمس الدين محمد بن أحمد بن عثمان الذهبي	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الإسلام ووفيات المشاهير والأعلام;تاريخ الإسلام	د. عمر عبد السلام تدمرى;لبنان/ بيروت;1407هـ - 1987م;دار الكتاب العربي	JK007088	sec	3139262	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.JK007088-ara1	BIO;CENT0800;CHR;COL;DHB;PPE;_TABAQAT;_TARAJIM;_TARIKH;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	التواريخ العامة :: كتب التاريخ	13043249
0748Dhahabi.TarikhIslam.Sham30K0004263-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748ه);شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الإسلام ت بشار;تاريخ الإسلام ووفيات المشاهير والأعلام;تاريخ الاسلام ت بشار	الدكتور بشار عواد معروف;الأولى، 2003 م;دار الغرب الإسلامي	Sham30K0004263	sec	3307251	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Sham30K0004263-ara1	NA;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	146;التراجم والطبقات	13709203
0748Dhahabi.TarikhIslam.Sham30K0012397-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748ه);شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الاسلام ت تدمري;تاريخ الإسلام ووفيات المشاهير والأعلام;تاريخ الإسلام ت تدمري	عمر عبد السلام التدمري;الثانية، 1413 ه - 1993 م;دار الكتاب العربي، بيروت	Sham30K0012397	sec	5067727	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Sham30K0012397-ara1	NA;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	122;التاريخ	21771739
0748Dhahabi.TarikhIslam.Sham30K0022771-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748ه);شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الإسلام ط التوفيقية;تاريخ الإسلام ووفيات المشاهير والأعلام;تاريخ الاسلام ط التوفيقيه	المكتبة التوفيقية	Sham30K0022771	sec	2454621	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Sham30K0022771-ara1	NA;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	122;التاريخ	10201039
0748Dhahabi.TarikhIslam.Sham30K0034409-ara1	748	Dhahabi	شمس الدين محمد بن أحمد بن عثمان الذهبي.;NA	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الإسلام للإمام الذهبي;تاريخ الإسلام ووفيات المشاهير والأعلام.;تاريخ الاسلام للامام الذهبي	د. عمر عبد السلام تدمري.;لبنان/ بيروت.;1407ه - 1987م.;الأولى.;دار الكتاب العربي.	Sham30K0034409	sec	3301162	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Sham30K0034409-ara1	NA;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	كتب التاريخ;28	14012666
0748Dhahabi.TarikhIslam.Sham30K0036549-ara1	748	Dhahabi	NA	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الاسلام الذهبي;تاريخ الإسلام - الذهبي		Sham30K0036549	sec	3179285	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Sham30K0036549-ara1	NA;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	122;التاريخ	13198959
0748Dhahabi.TarikhIslam.Sham30K0045037-ara1	748	Dhahabi	NA	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الاسلام;تاريخ الإسلام		Sham30K0045037	sec	3184645	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Sham30K0045037-ara1	NA;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	التواريخ العامة;275	13224115
0748Dhahabi.TarikhIslam.Shamela0012397-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الإسلام ووفيات المشاهير والأعلام	عمر عبد السلام التدمري;دار الكتاب العربي، بيروت	Shamela0012397	sec	3183131	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Shamela0012397-ara1	BIO;CENT0800;CHR;COL;DHB;PPE;_TABAQAT;_TARAJIM;_TARIKH;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	التاريخ	13208385
0748Dhahabi.TarikhIslam.Shamela0022771-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الإسلام ووفيات المشاهير والأعلام	المكتبة التوفيقية	Shamela0022771	sec	2293036	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Shamela0022771-ara1	BIO;CENT0800;CHR;COL;DHB;PPE;_TABAQAT;_TARAJIM;_TARIKH;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	التاريخ	9376652
0748Dhahabi.TarikhIslam.Shamela0035100-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الإسلام ووفيات المشاهير والأعلام	الدكتور بشار عواد معروف;دار الغرب الإسلامي;http://www.worldcat.org/oclc/793504062	Shamela0035100	pri	3305484	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Shamela0035100-ara1.mARkdown	MARKDOWN,BIO;CENT0800;CHR;COL;DHB;PPE;_TABAQAT;_TARAJIM;_TARIKH;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	التراجم والطبقات	13683226
0748Dhahabi.TarikhIslam.Shia003512Vols-ara1	748	Dhahabi	الذهبي	0748Dhahabi.TarikhIslam	Tarikh Islam	تاريخ الإسلام	د. عمر عبد السلام تدمرى;1407 - 1987م	Shia003512Vols	sec	3139832	data/0748Dhahabi/0748Dhahabi.TarikhIslam/0748Dhahabi.TarikhIslam.Shia003512Vols-ara1	BIO;CENT0800;CHR;COL;DHB;PPE;_TABAQAT;_TARAJIM;_TARIKH;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	مصادر التاريخ	13041931
0748Dhahabi.TarjamatImamMuslim.Shamela0029830-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.TarjamatImamMuslim	Tarjamat Imam Muslim	ترجمة الإمام مسلم ورواة صحيحه	أبو يحيى عبد الله الكندري-أبو حمد هادي المري;ابن حزم - بيروت	Shamela0029830	pri	1579	data/0748Dhahabi/0748Dhahabi.TarjamatImamMuslim/0748Dhahabi.TarjamatImamMuslim.Shamela0029830-ara1	CENT0800;_AJZA;_HADITH;GAL@nodata	الأجزاء الحديثية - مرقم آليا	6627
0748Dhahabi.ThalathatTarajim.JK001265-ara1	748	Dhahabi	الحافظ الإمام شمس الدين الذهبي;الإمام الذهبي	0748Dhahabi.ThalathatTarajim	Thalathat Tarajim	ثلاث تراجم نفيسة للأئمة الأعلام;ثلاث تراجم نفيسة للأئمة الأعلام ابن تيمية والحافظ علم الدين البزرالي والحافظ جمال الدين المزي	محمد بن ناصر العجمي;الكويت;1415هـ - 1995م;دار ابن الأثير	JK001265	pri	3482	data/0748Dhahabi/0748Dhahabi.ThalathatTarajim/0748Dhahabi.ThalathatTarajim.JK001265-ara1	CENT0800;_TABAQAT;_TARAJIM;_TARIKH;GAL@nodata	التراجم الفردية :: الطبقات والتراجم :: كتب التاريخ	15022
0748Dhahabi.ThalathatTarajim.Shamela0006653-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.ThalathatTarajim	Thalathat Tarajim	ثلاث تراجم نفيسة للأئمة الأعلام ابن تيمية والحافظ علم الدين البزرالي والحافظ جمال الدين المزي	محمد بن ناصر العجمي;دار ابن الأثير - الكويت	Shamela0006653	sec	3478	data/0748Dhahabi/0748Dhahabi.ThalathatTarajim/0748Dhahabi.ThalathatTarajim.Shamela0006653-ara1	CENT0800;_TABAQAT;_TARAJIM;_TARIKH;GAL@nodata	التراجم والطبقات	15001
0748Dhahabi.WasiyyaLiMuhammadIbnRafic.JK009400-ara1	748	Dhahabi	الذهبي;شمس الدين الذهبي	0748Dhahabi.WasiyyaLiMuhammadIbnRafic	Wasiyya Li Muhammad Ibn Rafic	وصية الإمام الذهبي لشمس الدين الذهبي;وصية الإمام الذهبي لمحمد بن رافع السلامي	جمال عزون;الرياض / السعودية;1424هـ /2003 م;مكتبة المعارف	JK009400	pri	684	data/0748Dhahabi/0748Dhahabi.WasiyyaLiMuhammadIbnRafic/0748Dhahabi.WasiyyaLiMuhammadIbnRafic.JK009400-ara1	CENT0800;_AKHLAQ;_MISC;_SULUK;GAL@nodata	كتب الأخلاق والسلوك :: كتب متفرقة في الأخلاق والسلوك	2882
0748Dhahabi.ZaghlCilm.JK006953-ara1	748	Dhahabi	الذهبي;شمس الدين الذهبي	0748Dhahabi.ZaghlCilm	Zaghl Cilm	زغل العلم		JK006953	sec	2607	data/0748Dhahabi/0748Dhahabi.ZaghlCilm/0748Dhahabi.ZaghlCilm.JK006953-ara1	CENT0800;_AKHLAQ;_MISC;_SULUK;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	كتب أخرى :: كتب الأخلاق والسلوك :: كتب متفرقة في الأخلاق والسلوك	11514
0748Dhahabi.ZaghlCilm.Shamela0006342-ara1	748	Dhahabi	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748هـ)	0748Dhahabi.ZaghlCilm	Zaghl Cilm	زغل العلم	محمد بن ناصر العجمي;مكتبة الصحوة الإسلامية	Shamela0006342	pri	4533	data/0748Dhahabi/0748Dhahabi.ZaghlCilm/0748Dhahabi.ZaghlCilm.Shamela0006342-ara1	CENT0800;_ADAB;_ADHKAR;_RAQAIQ;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@history-universal;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@egypt;GAL@syria	الرقاق والآداب والأذكار	20105
0748IbnDimyati.Mustafad.JK009162-ara1	748	Ibn Dimyati	ابن الدمياطي;أحمد بن أيبك بن عبد الله الحسيني عرف بابن الدمياطي	0748IbnDimyati.Mustafad	Mustafad	المستفاد من ذيل تاريخ بغداد	لبنان / بيروت;دار الكتب العلمية	JK009162	sec	42672	data/0748IbnDimyati/0748IbnDimyati.Mustafad/0748IbnDimyati.Mustafad.JK009162-ara1	CENT0800;PPE;_BULDAN;_HADITH;_SUNNI;_TARAJIM;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@history-local;GAL@iraq;GAL@baghdad	كتب البلدان :: كتب الحديث النبوي الشريف وتراجم الرواة	178775
0748IbnDimyati.Mustafad.Shia003310-ara1	748	Ibn Dimyati	ابن الدمياطي	0748IbnDimyati.Mustafad	Mustafad	المستفاد من ذيل تاريخ بغداد	دراسة وتحقيق : مصطفى عبد القادر عطا;1417 - 1997 م	Shia003310	pri	47740	data/0748IbnDimyati/0748IbnDimyati.Mustafad/0748IbnDimyati.Mustafad.Shia003310-ara1	CENT0800;PPE;_BULDAN;_HADITH;_SUNNI;_TARAJIM;GAL@historiography;GAL@literature-islamic;GAL@history;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@history-local;GAL@iraq;GAL@baghdad	أهم مصادر رجال الحديث عند السنة	198893
